Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Przewlocki;975003;U32;1932;2012;2012;2012;3;6;1;0;0;4;0;L8108;1932;1948;1963;x
Rakowski;975004;U32;1941;2012;2012;2012;3;5;128;1;0;5;0;L8111;1941;1946;1951;x
Tatar;975006;U32;1943;2012;2012;2012;3;4;16;1;0;5;0;L8143;1943;1946;1972;x
Cepa;975007;U32;1948;2012;2012;2012;3;4;32;0;0;5;0;L8015;1948;1959;1970;x
Berling;975010;U32;1943;1944;1963;2012;2;4;0;2;0;3;0;L8004;1943;1954;1971;x
Mossor;975013;U32;1945;1947;2012;2012;3;5;0;2;0;3;0;L8080;1945;1958;1958;x
Rudnicki;975016;U32;1945;2012;2012;2012;3;6;128;1;0;5;0;L8117;1945;1958;1973;x
Chmurowicz;975023;U32;1936;2012;2012;2012;3;4;2;0;0;5;0;L8017;1936;1948;1964;x
Jagmin-Sadowski;975030;U32;1939;2012;2012;2012;3;6;2;0;0;5;0;L8048;1939;1947;1970;x
Kossakowski;975034;U32;1939;1944;2012;2012;2;5;32;1;0;5;0;L8062;1939;1954;1964;x
Sulik;975040;U32;1944;2012;2012;2012;3;5;1;1;0;5;0;L8137;1944;1955;1955;x
Swierczewski;975041;U32;1936;1944;2012;2012;3;5;0;0;0;3;0;L8138;1938;1960;1973;x
Steyer;975044;U32;1946;2012;2012;2012;3;4;0;0;0;5;1;L8172;1946;1951;1958;x
Spychalski;975057;U32;1945;1945;1957;1963;2;5;0;3;0;3;0;L8133;1945;1971;1981;x
Abraham;975066;U32;1938;2012;2012;2012;3;4;16;1;0;5;0;L8000;1938;1954;1964;x
Bittner;975067;U32;1943;2012;2012;2012;3;5;1;0;0;5;0;L8005;1943;1958;1961;x
Boruta-Spiechowicz;975069;U32;1936;2012;2012;2012;2;6;256;1;0;5;0;L8009;1936;1947;1969;x
Olbrycht;975085;U32;1938;1945;2012;2012;2;4;0;1;0;5;0;L8086;1938;1948;1952;x
Paszkiewicz;975087;U32;1938;1946;2012;2012;3;5;0;1;0;5;0;L8094;1938;1953;1956;x
Prugar-Ketling;975091;U32;1939;1947;2012;2012;2;5;16;1;0;5;0;L8106;1930;1949;1949;x
Rola-Zymierski;975092;U32;1930;1944;1944;1945;3;6;128;3;0;2;0;L8113;1930;1950;1965;x
Andracki;975111;U32;1983;2012;2012;2012;3;4;0;0;0;5;0;L8231;1983;1994;2009;x
Antos;975112;U32;1964;1973;2012;2012;2;5;0;1;0;5;0;unknown;1964;1987;1993;x
Antoszkiewicz;975113;U32;1973;2012;2012;2012;3;4;0;0;0;5;0;L8225;1973;1990;1994;x
Baranski;975114;U32;1966;1971;1985;2012;1;7;128;1;0;5;0;L8203;1966;1992;2007;x
