Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Albertsen;75001;DEN;1938;1990;1990;1990;3;3;2;0;0;5;0;L9500;1938;1960;1999;x
Benniken;75003;DEN;1942;1990;1990;1990;3;4;16;0;0;5;0;L9502;1942;1960;1999;x
Engelhardt;75004;DEN;1938;1945;1990;1990;3;3;1;1;0;5;0;L9503;1938;1960;1999;x
Esseman;75005;DEN;1930;1930;1990;1990;2;5;516;1;0;5;0;L9504;1930;1960;1999;x
Gørtz;75006;DEN;1930;1930;1990;1990;2;4;0;1;0;5;0;L9505;1930;1960;1999;x
Juel-Brockdorff;75007;DEN;1939;1946;1990;1990;3;3;0;1;0;5;0;L9506;1939;1960;1999;x
Jørgensen;75008;DEN;1930;1990;1990;1990;3;3;1;0;0;5;0;L9507;1930;1960;1999;x
Knutzon;75009;DEN;1940;1990;1990;1990;3;4;0;0;0;5;0;L9508;1940;1960;1999;x
Kryssing;75010;DEN;1930;1990;1990;1990;3;3;0;0;0;3;0;L9509;1930;1960;1999;x
Lassen;75011;DEN;1943;1990;1990;1990;3;6;260;1;0;5;0;L9510;1943;1945;1999;x
Mertz;75012;DEN;1930;1930;1990;1990;2;3;0;0;0;5;0;L9511;1930;1960;1999;x
Prior;75013;DEN;1930;1930;1930;1990;1;3;0;0;0;4;0;L9512;1930;1960;1999;x
Rolsted;75014;DEN;1939;1944;1990;1990;3;4;0;1;0;5;0;L9513;1939;1960;1999;x
Sommerfeldt;75015;DEN;1930;1930;1990;1990;2;4;576;1;0;5;0;L9514;1930;1939;1999;x
von Harbou;75016;DEN;1930;1990;1990;1990;3;4;544;1;0;5;0;L9515;1930;1960;1999;x
von Schalburg;75017;DEN;1938;1990;1990;1990;3;3;4;0;0;3;0;L9516;1938;1941;1999;x
Wieth;75018;DEN;1930;1930;1930;1990;1;5;514;1;0;5;0;L9517;1930;1960;1999;x
de Crèvecoeur;75019;DEN;1930;1930;1990;1990;2;3;2560;0;0;5;1;L9518;1930;1960;1999;x
Hammerich;75020;DEN;1930;1939;1945;1990;2;3;0;2;0;4;1;L9519;1930;1960;1999;x
Pontoppidan;75021;DEN;1930;1990;1990;1990;3;3;0;0;0;5;1;L9520;1930;1960;1999;x
Rechnitzer;75022;DEN;1930;1990;1990;1990;3;3;0;0;0;5;1;L9521;1930;1960;1999;x
Ulrich;75023;DEN;1938;1944;1990;1990;3;4;1024;1;0;5;1;L9522;1938;1960;1999;x
Vedel;75024;DEN;1930;1930;1990;1990;2;5;4096;1;0;4;1;L9523;1930;1942;1999;x
Andersen;75025;DEN;1938;1990;1990;1990;3;3;131072;0;0;5;2;L9524;1938;1943;1999;x
Birksted;75026;DEN;1941;1990;1990;1990;3;4;4096;0;0;4;2;L9525;1941;1960;1999;x
