Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Dmyrkin;610001;CXB;1930;1939;1990;1990;3;3;256;1;0;5;0;L504000;1930;1960;1999;x
Kolnigin;610002;CXB;1930;1930;1990;1990;2;3;513;1;0;5;0;L504001;1930;1942;1999;x
Kresnikoff;610003;CXB;1930;1990;1990;1990;3;2;8;0;0;5;0;L504002;1930;1960;1999;x
Kulov;610004;CXB;1930;1930;1990;1990;2;2;0;0;0;5;0;L504003;1930;1960;1999;x
Ma Hongkui;610005;CXB;1930;1939;1941;1990;1;3;1;2;0;2;0;947;1930;1960;1999;x
Ma Hongbin;610006;CXB;1930;1930;1990;1990;2;2;0;0;0;2;0;L50236;1930;1942;1999;x
Ma Bufang;610007;CXB;1930;1930;1990;1990;2;2;0;0;0;2;0;L50237;1930;1939;1999;x
Ma Buqing;610008;CXB;1930;1930;1930;1990;1;2;1;1;0;5;0;L504007;1930;1960;1999;x
Mirkin;610009;CXB;1930;1990;1990;1990;3;2;0;0;0;5;0;L504008;1930;1960;1999;x
Ostromov;610010;CXB;1930;1990;1990;1990;3;2;128;0;0;5;0;L504009;1930;1960;1999;x
Szhestenko;610011;CXB;1930;1990;1990;1990;3;2;4;0;0;5;0;L504010;1930;1960;1999;x
Dmyrkin;610012;CXB;1930;1930;1990;1990;3;2;0;0;0;5;1;L504000;1930;1960;1999;x
Ma Hongbin;610013;CXB;1930;1930;1990;1990;2;1;0;0;0;2;1;L50236;1930;1942;1999;x
Ma Bufang;610014;CXB;1930;1930;1990;1990;2;1;0;0;0;2;1;L50237;1930;1939;1999;x
Dmyrkin;610015;CXB;1930;1939;1990;1990;3;2;0;1;0;5;2;L504000;1930;1960;1999;x
Draveladzhe;610016;CXB;1930;1990;1990;1990;3;2;4096;0;0;5;2;L504015;1930;1960;1999;x
Kprensky;610017;CXB;1930;1990;1990;1990;3;2;0;0;0;5;2;L504016;1930;1960;1999;x
Ma Hongkui;610018;CXB;1930;1939;1941;1990;1;2;0;2;0;2;2;947;1930;1960;1999;x
Ma Hu-shan;610019;CXB;1930;1930;1940;1990;1;3;4;0;0;1;0;L160014;1930;1941;1999;x
Ma Shih-ming;610020;CXB;1930;1930;1990;1990;2;3;0;1;0;5;0;unknownleader;1930;1990;1999;x
Ma Fu-ming;610021;CXB;1930;1930;1990;1990;2;3;0;1;0;5;0;unknownleader;1930;1990;1999;x
Huang Xinming;610022;CXB;1930;1990;1990;1990;3;2;0;0;0;5;0;unknownleader;1930;1970;1999;x
Huang Yin;610023;CXB;1930;1938;1990;1990;3;2;0;0;0;5;0;unknownleader;1930;1968;1999;x
Li Hanyuan;610024;CXB;1936;1990;1990;1990;3;2;0;0;0;5;0;unknownleader;1936;1975;1999;x
Lu Zhongliang;610025;CXB;1931;1990;1990;1990;3;3;0;0;0;4;0;unknownleader;1931;1988;1999;x
Ma Baolin;610026;CXB;1943;1990;1990;1990;3;2;0;0;0;5;0;unknownleader;1943;1970;1999;x
Ma Biao;610027;CXB;1937;1990;1990;1990;3;2;0;0;0;5;0;unknownleader;1937;1948;1999;x
Ma Dongjing;610028;CXB;1941;1943;1990;1990;2;2;0;0;0;5;0;unknownleader;1941;2003;2004;x
Ma Quanliang;610029;CXB;1930;1951;1990;1990;3;2;0;0;0;5;0;unknownleader;1930;1965;1999;x
Ma Quanzhong;610030;CXB;1946;1990;1990;1990;3;2;0;0;0;5;0;unknownleader;1946;1987;1999;x
Ma Yuanxiang;610031;CXB;1938;1949;1990;1990;3;2;4;1;0;5;0;unknownleader;1938;1953;1999;x
Ma Zhichao;610032;CXB;1937;1990;1990;1990;3;2;0;0;0;4;0;unknownleader;1937;1973;1999;x
