Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Bergé;665001;GUI;1930;1939;1990;1990;2;4;256;1;0;5;0;M537010;1930;1960;1999;x
Brigouleix;665002;GUI;1940;1990;1990;1990;3;3;2;0;0;5;0;L537001;1940;1960;1999;x
Broche;665003;GUI;1939;1990;1990;1990;3;3;4;0;0;5;0;L537002;1939;1943;1999;x
Delsol;665004;GUI;1940;1990;1990;1990;3;4;64;0;0;5;0;M537022;1940;1960;1999;x
Guelard;665005;GUI;1930;1930;1990;1990;2;3;1;1;0;5;0;M537008;1930;1960;1999;x
Mansion;665006;GUI;1941;1990;1990;1990;3;4;256;0;0;5;0;L537005;1941;1960;1999;x
Mazana;665007;GUI;1938;1990;1990;1990;3;3;1;0;0;5;0;M537021;1938;1945;1999;x
O'Neill;665008;GUI;1941;1990;1990;1990;3;6;260;1;0;5;0;L537007;1941;1960;1999;x
Terrac;665009;GUI;1930;1930;1990;1990;2;3;1;1;0;5;0;M537007;1930;1960;1999;x
Vanier;665010;GUI;1930;1930;1930;1990;1;4;514;1;0;5;0;L537009;1930;1941;1999;x
Brasseur-Kermadec;665011;GUI;1930;1939;1946;1990;2;4;4096;2;0;5;1;M537009;1930;1960;1999;x
de Goujon de Thuisy;665012;GUI;1930;1990;1990;1990;3;2;0;0;0;5;1;L537011;1930;1944;1999;x
Bergé;665013;GUI;1930;1939;1990;1990;2;3;0;1;0;5;2;M537010;1930;1960;1999;x
de Goujon de Thuisy;665014;GUI;1930;1990;1990;1990;3;3;65536;1;0;5;2;L537011;1930;1944;1999;x
Ezanno;665015;GUI;1940;1990;1990;1990;3;3;0;1;0;5;2;L537014;1940;1960;1999;x
Commander;537900;GUI;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;537901;GUI;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;537902;GUI;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;537903;GUI;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
Commander;537904;GUI;9999;9999;9999;9999;1;1;0;0;0;5;0;unknown;1960;9999;9999;x
